date,season,neutral,playoff,team1,team2,elo1,elo2,elo_prob1,score1,score2,result1
09/24/1967,1967,0,0,SF,ATL,1532.94,1351.39,0.8052,38,7,1
09/24/1967,1967,0,0,DET,CLE,1438.81,1528.02,0.4652,31,14,1
09/24/1967,1967,0,0,PHI,IND,1531.04,1580.79,0.5219,6,38,0
09/24/1967,1967,0,0,PIT,ARI,1481.64,1409.74,0.6874,14,28,0
10/01/1967,1967,0,0,PHI,PIT,1494.29,1441.94,0.6627,34,24,1
10/01/1967,1967,0,0,IND,SF,1617.54,1545.08,0.6881,41,7,1
10/01/1967,1967,0,0,WSH,NYG,1486.66,1367.21,0.743,38,34,1
10/01/1967,1967,0,0,BUF,LAC,1470.51,1537.5,0.4971,17,37,0
10/01/1967,1967,0,0,MIN,CHI,1434.39,1471.19,0.5405,7,17,0
10/01/1967,1967,0,0,NYJ,MIA,1485.39,1353,0.757,29,7,1
10/01/1967,1967,0,0,OAK,KC,1571.05,1624.35,0.5168,23,21,1
10/01/1967,1967,0,0,ARI,DET,1449.45,1470.07,0.5635,38,28,1
10/01/1967,1967,0,0,TEN,DEN,1408.64,1337.5,0.6865,10,6,1
10/01/1967,1967,0,0,NO,CLE,1266.87,1496.76,0.279,7,42,0
10/01/1967,1967,0,0,GB,ATL,1679.57,1339.25,0.9116,23,0,1
10/01/1967,1967,0,0,DAL,LAR,1592.7,1571.29,0.6219,13,35,0
10/07/1967,1967,0,0,CLE,PIT,1515.36,1426.58,0.7079,21,10,1
10/07/1967,1967,0,0,NYJ,OAK,1499.38,1581.61,0.4752,27,14,1
10/08/1967,1967,0,0,DEN,BUF,1328,1440.27,0.4324,16,17,0
10/08/1967,1967,0,0,KC,MIA,1613.79,1339.02,0.8761,41,0,1
10/08/1967,1967,0,0,CHI,IND,1497.44,1638.42,0.3924,3,24,0
10/08/1967,1967,0,0,LAC,NE,1567.74,1508.4,0.6717,31,31,0.5
10/08/1967,1967,0,0,LAR,SF,1611.88,1524.21,0.7066,24,27,0
10/08/1967,1967,0,0,DET,GB,1449.55,1684.31,0.2734,17,27,0
10/08/1967,1967,0,0,WSH,DAL,1494.29,1552.11,0.5103,14,17,0
10/08/1967,1967,0,0,NYG,NO,1359.58,1248.26,0.734,27,21,1
10/08/1967,1967,0,0,ATL,PHI,1334.51,1509.64,0.3466,7,38,0
10/08/1967,1967,0,0,MIN,ARI,1408.13,1469.96,0.5046,24,34,0
10/15/1967,1967,0,0,CLE,ARI,1528.93,1494.2,0.6397,20,16,1
10/15/1967,1967,0,0,IND,LAR,1661.86,1590.83,0.6863,24,24,0.5
10/15/1967,1967,0,0,NE,MIA,1513.64,1330.99,0.8062,41,10,1
10/15/1967,1967,0,0,CHI,DET,1474,1437.38,0.6422,14,3,1
10/15/1967,1967,0,0,GB,MIN,1696.49,1383.9,0.8979,7,10,0
10/15/1967,1967,0,0,DAL,NO,1566.31,1238.68,0.9055,14,10,1
10/15/1967,1967,0,0,PIT,NYG,1413.02,1369.16,0.6517,24,27,0
10/15/1967,1967,0,0,NYJ,TEN,1527.29,1418.14,0.7315,28,28,0.5
10/15/1967,1967,0,0,BUF,OAK,1446.14,1553.69,0.4391,20,24,0
10/15/1967,1967,0,0,PHI,SF,1532.52,1545.26,0.5747,27,28,0
10/15/1967,1967,0,0,ATL,WSH,1311.63,1480.09,0.3554,20,20,0.5
10/15/1967,1967,0,0,LAC,KC,1562.5,1621.82,0.5082,45,31,1
10/22/1967,1967,0,0,NYG,GB,1388.17,1666.44,0.2266,21,48,0
10/22/1967,1967,0,0,SF,NO,1553.42,1236.1,0.9003,27,13,1
10/22/1967,1967,0,0,MIA,NYJ,1318.92,1520.23,0.3133,14,33,0
10/22/1967,1967,0,0,NE,OAK,1525.71,1567.56,0.5333,14,48,0
10/22/1967,1967,0,0,ARI,PHI,1483.1,1524.36,0.5341,48,14,1
10/22/1967,1967,0,0,KC,TEN,1595.25,1425.21,0.7946,19,24,0
10/22/1967,1967,0,0,LAR,WSH,1596.51,1475.68,0.7445,28,28,0.5
10/22/1967,1967,0,0,DEN,LAC,1322.13,1589.07,0.2382,21,38,0
10/22/1967,1967,0,0,DET,ATL,1420.38,1316.04,0.7261,24,3,1
10/22/1967,1967,0,0,CLE,CHI,1540.03,1490.99,0.6585,24,0,1
10/22/1967,1967,0,0,MIN,IND,1413.95,1656.18,0.265,20,20,0.5
10/22/1967,1967,0,0,PIT,DAL,1394.01,1568.89,0.3469,21,24,0
10/29/1967,1967,0,0,KC,DEN,1563.37,1309.52,0.8624,52,9,1
10/29/1967,1967,0,0,PHI,DAL,1491.59,1578.05,0.4692,21,14,1
10/29/1967,1967,0,0,WSH,IND,1483.14,1649.01,0.3588,13,17,0
10/29/1967,1967,0,0,NYG,CLE,1374.4,1560.93,0.3319,38,34,1
10/29/1967,1967,0,0,TEN,BUF,1457.09,1432.27,0.6265,10,3,1
10/29/1967,1967,0,0,CHI,LAR,1470.09,1589.05,0.423,17,28,0
10/29/1967,1967,0,0,SF,DET,1558.02,1436.1,0.7457,3,45,0
10/29/1967,1967,0,0,OAK,LAC,1605.88,1601.69,0.5983,51,10,1
10/29/1967,1967,0,0,ATL,MIN,1300.32,1421.12,0.4204,21,20,1
10/29/1967,1967,0,0,NYJ,NE,1537.91,1487.39,0.6604,30,23,1
10/29/1967,1967,0,0,NO,PIT,1231.5,1384.84,0.3755,10,14,0
10/30/1967,1967,0,0,ARI,GB,1515.88,1680.2,0.3608,23,31,0
11/05/1967,1967,0,0,IND,GB,1660.05,1695.37,0.5426,13,10,1
11/05/1967,1967,0,0,WSH,ARI,1472.1,1500.71,0.5522,21,27,0
11/05/1967,1967,0,0,PIT,CLE,1396.47,1538.17,0.3914,14,34,0
11/05/1967,1967,0,0,DEN,OAK,1300.42,1635,0.1748,17,21,0
11/05/1967,1967,0,0,DET,CHI,1497.41,1449.57,0.6569,13,27,0
11/05/1967,1967,0,0,DAL,ATL,1555.75,1308.56,0.8578,37,7,1
11/05/1967,1967,0,0,NO,PHI,1219.88,1513.88,0.2111,31,24,1
11/05/1967,1967,0,0,NE,TEN,1473.97,1472.01,0.5952,18,7,1
11/05/1967,1967,0,0,KC,NYJ,1572.46,1551.33,0.6215,42,18,1
11/05/1967,1967,0,0,MIN,NYG,1412.87,1397.17,0.6141,27,24,1
11/05/1967,1967,0,0,SF,LAR,1496.71,1609.57,0.4316,7,17,0
11/05/1967,1967,0,0,BUF,MIA,1417.34,1301.24,0.7393,35,13,1
11/12/1967,1967,0,0,NE,KC,1493.49,1595.91,0.4464,10,33,0
11/12/1967,1967,0,0,NYJ,BUF,1527.88,1432.45,0.7158,20,10,1
11/12/1967,1967,0,0,GB,CLE,1682.86,1561.2,0.7455,55,7,1
11/12/1967,1967,0,0,ATL,IND,1300.01,1672.57,0.1455,7,49,0
11/12/1967,1967,0,0,NO,DAL,1256.5,1564.31,0.1982,10,27,0
11/12/1967,1967,0,0,MIN,DET,1423.19,1459.91,0.5406,10,10,0.5
11/12/1967,1967,0,0,LAC,MIA,1572.57,1286.14,0.8832,24,0,1
11/12/1967,1967,0,0,CHI,NYG,1487.07,1386.85,0.7213,34,7,1
11/12/1967,1967,0,0,DEN,TEN,1295.41,1452.49,0.3705,18,20,0
11/12/1967,1967,0,0,ARI,PIT,1522.56,1373.44,0.7743,14,14,0.5
11/12/1967,1967,0,0,WSH,SF,1450.25,1476.46,0.5556,31,28,1
11/12/1967,1967,0,0,LAR,PHI,1629.83,1477.26,0.7777,33,17,1
11/19/1967,1967,0,0,NYG,PIT,1369.57,1381.8,0.5754,28,20,1
11/19/1967,1967,0,0,PHI,NO,1465.8,1246.18,0.8373,48,21,1
11/19/1967,1967,0,0,CLE,MIN,1542.93,1421.96,0.7447,14,10,1
11/19/1967,1967,0,0,OAK,MIA,1640.01,1279.66,0.9205,31,17,1
11/19/1967,1967,0,0,IND,DET,1682.17,1461.15,0.8384,41,7,1
11/19/1967,1967,0,0,CHI,ARI,1504.35,1514.19,0.5787,30,3,1
11/19/1967,1967,0,0,BUF,DEN,1419.74,1287.59,0.7567,20,21,0
11/19/1967,1967,0,0,DAL,WSH,1574.62,1462.36,0.7351,20,27,0
11/19/1967,1967,0,0,GB,SF,1701.12,1464.35,0.8503,13,0,1
11/19/1967,1967,0,0,NE,NYJ,1465.6,1540.58,0.4856,24,29,0
11/19/1967,1967,0,0,ATL,LAR,1290.41,1641.29,0.1617,3,31,0
11/19/1967,1967,0,0,KC,LAC,1623.81,1579.06,0.6529,16,17,0
11/23/1967,1967,0,0,KC,OAK,1614.28,1643.62,0.5511,22,44,0
11/23/1967,1967,0,0,DAL,ARI,1541.38,1486.8,0.6656,46,21,1
11/23/1967,1967,0,0,DET,LAR,1450.98,1650.93,0.315,7,31,0
11/23/1967,1967,0,0,LAC,DEN,1588.58,1299.12,0.885,24,20,1
11/26/1967,1967,0,0,PIT,MIN,1363.58,1414.38,0.5204,27,41,0
11/26/1967,1967,0,0,NYG,PHI,1387.8,1475.4,0.4675,44,7,1
11/26/1967,1967,0,0,TEN,NE,1460.3,1448.27,0.6091,27,6,1
11/26/1967,1967,0,0,CHI,GB,1531.74,1708.07,0.345,13,17,0
11/26/1967,1967,0,0,MIA,BUF,1276.05,1408.22,0.4045,17,14,1
11/26/1967,1967,0,0,NO,ATL,1236.58,1280.77,0.5299,27,24,1
11/26/1967,1967,0,0,SF,IND,1457.4,1692.34,0.2732,9,26,0
11/26/1967,1967,0,0,CLE,WSH,1550.51,1495.61,0.666,42,37,1
12/03/1967,1967,0,0,SF,CHI,1442.74,1521.17,0.4807,14,28,0
12/03/1967,1967,0,0,LAR,ATL,1670.03,1267.86,0.9364,20,3,1
12/03/1967,1967,0,0,LAC,OAK,1591.77,1678.75,0.4684,21,41,0
12/03/1967,1967,0,0,WSH,PHI,1484.26,1436.26,0.6571,35,35,0.5
12/03/1967,1967,0,0,CLE,NYG,1561.86,1426.94,0.7597,24,14,1
12/03/1967,1967,0,0,ARI,NO,1466.14,1249.49,0.835,31,20,1
12/03/1967,1967,0,0,TEN,MIA,1483.65,1293.08,0.8132,17,14,1
12/03/1967,1967,0,0,MIN,GB,1442.75,1718.64,0.229,27,30,0
12/03/1967,1967,0,0,NYJ,DEN,1557.91,1295.93,0.8679,24,33,0
12/03/1967,1967,0,0,IND,DAL,1707,1562.04,0.7701,23,17,1
12/03/1967,1967,0,0,DET,PIT,1431.87,1335.21,0.7172,14,24,0
12/03/1967,1967,0,0,KC,BUF,1579.15,1391.19,0.8109,23,13,1
12/09/1967,1967,0,0,LAR,GB,1673.07,1724.44,0.5196,27,24,1
12/09/1967,1967,0,0,NE,BUF,1424.92,1383.06,0.6491,16,44,0
12/10/1967,1967,0,0,PIT,WSH,1372.33,1479.46,0.4397,10,15,0
12/10/1967,1967,0,0,CHI,MIN,1547.04,1436.95,0.7326,10,10,0.5
12/10/1967,1967,0,0,MIA,LAC,1288.44,1563.53,0.2298,41,24,1
12/10/1967,1967,0,0,NYJ,KC,1510.96,1587.28,0.4837,7,21,0
12/10/1967,1967,0,0,ARI,CLE,1473.41,1572.43,0.4512,16,20,0
12/10/1967,1967,0,0,TEN,OAK,1488.29,1706.99,0.2922,7,19,0
12/10/1967,1967,0,0,NYG,DET,1416.37,1394.75,0.6221,7,30,0
12/10/1967,1967,0,0,IND,NO,1715.17,1242.22,0.9568,30,10,1
12/10/1967,1967,0,0,DAL,PHI,1553.87,1441.05,0.7357,38,17,1
12/10/1967,1967,0,0,ATL,SF,1264.82,1416.86,0.3773,28,34,0
12/16/1967,1967,0,0,TEN,LAC,1474.28,1514.31,0.5359,24,17,1
12/16/1967,1967,0,0,SF,DAL,1430.99,1568.99,0.3965,24,16,1
12/17/1967,1967,0,0,LAR,IND,1686.3,1717.29,0.5488,34,10,1
12/17/1967,1967,0,0,PHI,CLE,1425.93,1586.73,0.3655,28,24,1
12/17/1967,1967,0,0,GB,PIT,1711.2,1356.87,0.9179,17,24,0
12/17/1967,1967,0,0,OAK,NYJ,1721,1484.9,0.8498,38,29,1
12/17/1967,1967,0,0,MIA,NE,1337.66,1378.98,0.534,41,32,1
12/17/1967,1967,0,0,WSH,NO,1494.92,1240.11,0.8631,14,30,0
12/17/1967,1967,0,0,DET,MIN,1435.91,1444.05,0.5811,14,3,1
12/17/1967,1967,0,0,DEN,KC,1342.87,1613.35,0.2345,24,38,0
12/17/1967,1967,0,0,NYG,ARI,1375.21,1459.1,0.4728,37,14,1
12/17/1967,1967,0,0,ATL,CHI,1250.7,1539.95,0.2157,14,23,0
12/23/1967,1967,0,1,GB,LAR,1664.04,1714.91,0.5203,28,7,1
12/23/1967,1967,0,0,MIA,TEN,1358.89,1493.37,0.4013,10,41,0
12/24/1967,1967,0,0,LAC,NYJ,1495.22,1478.82,0.6151,31,42,0
12/24/1967,1967,0,0,OAK,BUF,1727.08,1429.01,0.8899,28,21,1
12/24/1967,1967,0,1,DAL,CLE,1541.56,1565.38,0.559,52,14,1
12/31/1967,1967,0,1,OAK,TEN,1731.01,1520.33,0.8302,40,7,1
12/31/1967,1967,0,1,GB,DAL,1693.5,1573.28,0.7439,21,17,1
01/14/1968,1967,1,1,OAK,GB,1741.66,1701.11,0.5581,14,33,0
09/06/1968,1968,0,0,LAC,CIN,1477.32,1300,0.8014,29,13,1
09/08/1968,1968,0,0,BUF,NE,1451.72,1406.83,0.6531,7,16,0
09/09/1968,1968,0,0,TEN,KC,1508.13,1584.98,0.483,21,26,0
09/14/1968,1968,0,0,MIA,TEN,1389.62,1490.91,0.448,10,24,0
09/14/1968,1968,0,0,MIN,ATL,1450.84,1329.46,0.7451,47,7,1
09/15/1968,1968,0,0,BUF,OAK,1420.06,1640.06,0.2906,6,48,0
09/15/1968,1968,0,0,KC,NYJ,1602.19,1508.71,0.7135,19,20,0
09/15/1968,1968,0,0,PIT,NYG,1437.69,1441,0.5879,20,34,0
09/15/1968,1968,0,0,CIN,DEN,1289.86,1389.17,0.4508,24,10,1
09/15/1968,1968,0,0,DAL,DET,1545.45,1472.47,0.6887,59,13,1
09/15/1968,1968,0,0,CHI,WSH,1534.31,1460.13,0.6902,28,38,0
09/15/1968,1968,0,0,NO,CLE,1366.55,1524.1,0.3699,10,24,0
09/15/1968,1968,0,0,IND,SF,1627.45,1473.95,0.7787,27,10,1
09/15/1968,1968,0,0,GB,PHI,1658.45,1466.52,0.8144,30,13,1
09/16/1968,1968,0,0,ARI,LAR,1451.87,1625.3,0.3488,13,24,0
09/21/1968,1968,0,0,LAC,TEN,1487.46,1514.78,0.554,30,14,1
09/21/1968,1968,0,0,MIA,OAK,1365.75,1660.48,0.2104,21,47,0
09/22/1968,1968,0,0,DET,CHI,1449.92,1498.97,0.5229,42,0,1
09/22/1968,1968,0,0,LAR,PIT,1641.82,1404.93,0.8504,45,10,1
09/22/1968,1968,0,0,SF,ARI,1462.31,1435.35,0.6293,35,17,1
09/22/1968,1968,0,0,GB,MIN,1668.05,1468.29,0.8211,13,26,0
09/22/1968,1968,0,0,DAL,CLE,1568,1543.33,0.6263,28,7,1
09/22/1968,1968,0,0,CIN,BUF,1320.08,1399.64,0.4791,34,23,1
09/22/1968,1968,0,0,KC,DEN,1591.53,1358.95,0.8472,34,2,1
09/22/1968,1968,0,0,ATL,IND,1312.01,1639.09,0.1811,20,28,0
09/22/1968,1968,0,0,NO,WSH,1347.33,1495.47,0.3826,37,17,1
09/22/1968,1968,0,0,NE,NYJ,1438.49,1519.36,0.4772,31,47,0
09/22/1968,1968,0,0,PHI,NYG,1456.92,1473.76,0.5689,25,34,0
09/28/1968,1968,0,0,MIA,KC,1353.19,1600.94,0.2588,3,48,0
09/29/1968,1968,0,0,GB,DET,1618.78,1485.55,0.7579,17,23,0
09/29/1968,1968,0,0,MIN,CHI,1517.56,1463.34,0.6651,17,27,0
09/29/1968,1968,0,0,CIN,LAC,1346.14,1512.3,0.3584,10,31,0
09/29/1968,1968,0,0,CLE,LAR,1521.13,1651.25,0.4074,6,24,0
09/29/1968,1968,0,0,NYG,WSH,1500.54,1456.4,0.6521,48,21,1
09/29/1968,1968,0,0,TEN,OAK,1489.93,1673.04,0.3363,15,24,0
09/29/1968,1968,0,0,BUF,NYJ,1373.57,1546.21,0.3499,37,35,1
09/29/1968,1968,0,0,DEN,NE,1349.54,1411.64,0.5042,17,20,0
09/29/1968,1968,0,0,PHI,DAL,1430.13,1590.2,0.3665,13,45,0
09/29/1968,1968,0,0,NO,ARI,1386.4,1414.4,0.5531,20,21,0
09/29/1968,1968,0,0,PIT,IND,1395.51,1646.21,0.2556,7,41,0
09/29/1968,1968,0,0,SF,ATL,1483.26,1304.89,0.8023,28,13,1
10/05/1968,1968,0,0,CLE,PIT,1497.83,1378.75,0.7426,31,24,1
10/05/1968,1968,0,0,NYJ,LAC,1531.19,1533.49,0.5893,23,20,1
10/05/1968,1968,0,0,BUF,KC,1388.59,1619.24,0.2782,7,18,0
10/06/1968,1968,0,0,WSH,PHI,1434.31,1405.57,0.6317,17,14,1
10/06/1968,1968,0,0,ATL,GB,1295.03,1586.37,0.2137,7,38,0
10/06/1968,1968,0,0,TEN,MIA,1475.24,1334.89,0.7653,7,24,0
10/06/1968,1968,0,0,MIN,DET,1483.83,1517.96,0.5443,24,10,1
10/06/1968,1968,0,0,DEN,CIN,1335.55,1324.96,0.6071,10,7,1
10/06/1968,1968,0,0,IND,CHI,1662.97,1497.07,0.7907,28,7,1
10/06/1968,1968,0,0,ARI,DAL,1422.19,1614.77,0.3242,10,27,0
10/06/1968,1968,0,0,LAR,SF,1674.55,1493.13,0.8051,24,10,1
10/06/1968,1968,0,0,NYG,NO,1522.63,1378.6,0.7691,38,21,1
10/06/1968,1968,0,0,OAK,NE,1687.74,1425.64,0.8679,41,10,1
10/12/1968,1968,0,0,MIA,BUF,1383.69,1375.74,0.6035,14,14,0.5
10/13/1968,1968,0,0,NYJ,DEN,1542.26,1346.08,0.8181,13,21,0
10/13/1968,1968,0,0,GB,LAR,1599.8,1684.04,0.4723,14,16,0
10/13/1968,1968,0,0,OAK,LAC,1695.71,1522.41,0.7977,14,23,0
10/13/1968,1968,0,0,WSH,PIT,1444.1,1368.87,0.6915,16,13,1
10/13/1968,1968,0,0,DAL,PHI,1632.49,1395.77,0.8503,34,14,1
10/13/1968,1968,0,0,NE,TEN,1417.67,1426.44,0.5802,0,16,0
10/13/1968,1968,0,0,ATL,NYG,1281.6,1534.82,0.2528,24,21,1
10/13/1968,1968,0,0,NO,MIN,1366.41,1508.17,0.3913,20,17,1
10/13/1968,1968,0,0,CLE,ARI,1507.71,1404.48,0.7248,21,27,0
10/13/1968,1968,0,0,SF,IND,1483.64,1674.68,0.3262,14,42,0
10/13/1968,1968,0,0,KC,CIN,1632.1,1314.43,0.9005,13,3,1
10/13/1968,1968,0,0,CHI,DET,1485.36,1493.62,0.5809,10,28,0
10/20/1968,1968,0,0,ARI,WSH,1435.02,1452.14,0.5685,41,14,1
10/20/1968,1968,0,0,NE,BUF,1383.93,1378.89,0.5994,23,6,1
10/20/1968,1968,0,0,IND,CLE,1695.45,1477.16,0.8363,20,30,0
10/20/1968,1968,0,0,PHI,CHI,1387.76,1450.24,0.5036,16,29,0
10/20/1968,1968,0,0,LAR,ATL,1694.33,1304.25,0.9321,27,14,1
10/20/1968,1968,0,0,LAC,DEN,1563.61,1386.87,0.8008,55,24,1
10/20/1968,1968,0,0,MIN,DAL,1490.68,1640.5,0.3803,7,20,0
10/20/1968,1968,0,0,DET,GB,1528.74,1589.51,0.5061,14,14,0.5
10/20/1968,1968,0,0,PIT,NO,1360.83,1383.9,0.56,12,16,0
10/20/1968,1968,0,0,CIN,MIA,1310.36,1380.53,0.4926,22,24,0
10/20/1968,1968,0,0,TEN,NYJ,1460.18,1501.47,0.5341,14,20,0
10/20/1968,1968,0,0,KC,OAK,1636.16,1654.51,0.5667,24,10,1
10/20/1968,1968,0,0,NYG,SF,1512.17,1462.86,0.6588,10,26,0
10/27/1968,1968,0,0,OAK,CIN,1631.53,1299.57,0.9076,31,10,1
10/27/1968,1968,0,0,CLE,ATL,1523.2,1301.28,0.8391,30,7,1
10/27/1968,1968,0,0,WSH,NYG,1424,1472.79,0.5233,10,13,0
10/27/1968,1968,0,0,KC,LAC,1659.14,1576.05,0.7011,27,20,1
10/27/1968,1968,0,0,IND,LAR,1649.42,1697.3,0.5246,27,10,1
10/27/1968,1968,0,0,DET,SF,1528.55,1502.24,0.6285,7,14,0
10/27/1968,1968,0,0,PIT,PHI,1342.45,1361.14,0.5662,6,3,1
10/27/1968,1968,0,0,BUF,TEN,1356.45,1439.17,0.4745,7,30,0
10/27/1968,1968,0,0,NYJ,NE,1522.48,1406.37,0.7393,48,14,1
10/27/1968,1968,0,0,ARI,NO,1463.17,1402.28,0.6736,31,17,1
10/27/1968,1968,0,0,CHI,MIN,1476.85,1471.36,0.6001,26,24,1
10/27/1968,1968,0,0,DEN,MIA,1374.43,1391.33,0.5688,21,14,1
10/28/1968,1968,0,0,DAL,GB,1659.83,1589.69,0.6852,17,28,0
11/03/1968,1968,0,0,MIN,WSH,1462.84,1409.38,0.6642,27,14,1
11/03/1968,1968,0,0,LAR,DET,1670.03,1501.28,0.7934,10,7,1
11/03/1968,1968,0,0,CIN,TEN,1294.73,1469.09,0.3476,17,27,0
11/03/1968,1968,0,0,NE,DEN,1389.25,1391.98,0.5887,14,35,0
11/03/1968,1968,0,0,SF,CLE,1529.51,1532.24,0.5887,21,33,0
11/03/1968,1968,0,0,NYJ,BUF,1539.6,1326.53,0.8321,25,21,1
11/03/1968,1968,0,0,GB,CHI,1625.98,1485.37,0.7656,10,13,0
11/03/1968,1968,0,0,NYG,IND,1487.41,1676.69,0.3284,0,26,0
11/03/1968,1968,0,0,PHI,ARI,1349.37,1479.89,0.4068,17,45,0
11/03/1968,1968,0,0,NO,DAL,1385.56,1623.55,0.2698,3,17,0
11/03/1968,1968,0,0,OAK,KC,1636.37,1670.79,0.5439,38,21,1
11/03/1968,1968,0,0,LAC,MIA,1564.4,1373.78,0.8133,34,28,1
11/03/1968,1968,0,0,ATL,PIT,1292.23,1354.23,0.5043,21,41,0
11/10/1968,1968,0,0,NE,LAC,1351.8,1570.91,0.2917,17,27,0
11/10/1968,1968,0,0,ATL,LAR,1261.48,1675.21,0.1184,10,17,0
11/10/1968,1968,0,0,BUF,MIA,1321.73,1367.27,0.528,17,21,0
11/10/1968,1968,0,0,DEN,OAK,1429.43,1662.38,0.2755,7,43,0
11/10/1968,1968,0,0,ARI,PIT,1506.49,1384.98,0.7453,28,28,0.5
11/10/1968,1968,0,0,NYJ,TEN,1544.4,1484.97,0.6718,26,7,1
11/10/1968,1968,0,0,CHI,SF,1508.78,1498.43,0.6068,27,19,1
11/10/1968,1968,0,0,DAL,NYG,1637.09,1466.92,0.7947,21,27,0
11/10/1968,1968,0,0,CLE,NO,1563.32,1372.01,0.8139,35,17,1
11/10/1968,1968,0,0,CIN,KC,1278.85,1644.79,0.1503,9,16,0
11/10/1968,1968,0,0,MIN,GB,1479.66,1602.56,0.4174,14,10,1
11/10/1968,1968,0,0,DET,IND,1496.11,1697.18,0.3136,10,27,0
11/10/1968,1968,0,0,PHI,WSH,1322.76,1392.56,0.4931,10,16,0
11/17/1968,1968,0,0,OAK,NYJ,1680.86,1563.01,0.7413,43,32,1
11/17/1968,1968,0,0,NYG,PHI,1501.55,1303.61,0.8196,7,6,1
11/17/1968,1968,0,0,KC,NE,1650.28,1338.72,0.8973,31,17,1
11/17/1968,1968,0,0,SF,LAR,1481.72,1679.46,0.3178,20,20,0.5
11/17/1968,1968,0,0,GB,NO,1583.3,1362.2,0.8385,29,7,1
11/17/1968,1968,0,0,TEN,DEN,1466.36,1410.95,0.6667,38,17,1
11/17/1968,1968,0,0,DET,MIN,1479.03,1498.92,0.5646,6,13,0
11/17/1968,1968,0,0,WSH,DAL,1411.71,1602.46,0.3265,24,44,0
11/17/1968,1968,0,0,BUF,LAC,1304.59,1583.98,0.2255,6,21,0
11/17/1968,1968,0,0,IND,ARI,1714.25,1499.01,0.8339,27,0,1
11/17/1968,1968,0,0,PIT,CLE,1392.46,1573.14,0.3394,24,45,0
11/17/1968,1968,0,0,MIA,CIN,1384.41,1273.35,0.7337,21,38,0
11/17/1968,1968,0,0,CHI,ATL,1525.49,1257.23,0.872,13,16,0
11/24/1968,1968,0,0,IND,MIN,1724.07,1522.89,0.8223,21,9,1
11/24/1968,1968,0,0,LAC,NYJ,1595.38,1551.14,0.6522,15,37,0
11/24/1968,1968,0,0,ARI,ATL,1489.19,1285.72,0.8242,17,12,1
11/24/1968,1968,0,0,DEN,BUF,1391.41,1293.2,0.719,34,32,1
11/24/1968,1968,0,0,CHI,DAL,1497,1621.27,0.4155,3,34,0
11/24/1968,1968,0,0,WSH,GB,1392.9,1592.27,0.3157,7,27,0
11/24/1968,1968,0,0,NE,MIA,1333.97,1338.31,0.5864,10,34,0
11/24/1968,1968,0,0,DET,NO,1455.06,1353.23,0.7232,20,20,0.5
11/24/1968,1968,0,0,CLE,PHI,1593.07,1301.38,0.8863,47,13,1
11/24/1968,1968,0,0,CIN,OAK,1319.45,1692.73,0.145,0,34,0
11/24/1968,1968,0,0,PIT,SF,1372.53,1487.28,0.4289,28,45,0
11/24/1968,1968,0,0,LAR,NYG,1673.9,1503.78,0.7947,24,21,1
11/28/1968,1968,0,0,KC,TEN,1655.03,1485.9,0.7938,24,10,1
11/28/1968,1968,0,0,OAK,BUF,1701.78,1287.45,0.9404,13,10,1
11/28/1968,1968,0,0,DET,PHI,1448.26,1294.42,0.779,0,12,0
11/28/1968,1968,0,0,DAL,WSH,1649.32,1374.78,0.8759,29,20,1
12/01/1968,1968,0,0,DEN,LAC,1397.16,1552.34,0.3731,23,47,0
12/01/1968,1968,0,0,CLE,NYG,1600.03,1498.64,0.7227,45,10,1
12/01/1968,1968,0,0,NO,CHI,1360.04,1468.95,0.4371,17,23,0
12/01/1968,1968,0,0,IND,ATL,1732.2,1280.11,0.9515,44,0,1
12/01/1968,1968,0,0,NYJ,MIA,1594.18,1377.13,0.8353,35,17,1
12/01/1968,1968,0,0,MIN,LAR,1514.76,1679.04,0.3609,3,31,0
12/01/1968,1968,0,0,NE,CIN,1295.15,1310.41,0.5711,33,14,1
12/01/1968,1968,0,0,PIT,ARI,1348.28,1494.8,0.3848,10,20,0
12/01/1968,1968,0,0,SF,GB,1511.52,1610.38,0.4514,27,20,1
12/07/1968,1968,0,0,TEN,BUF,1475.8,1286.09,0.8125,35,6,1
12/07/1968,1968,0,0,GB,IND,1587.21,1735.19,0.3828,3,16,0
12/08/1968,1968,0,0,DAL,PIT,1654.26,1330.49,0.9036,28,7,1
12/08/1968,1968,0,0,ATL,DET,1277.12,1403.88,0.412,7,24,0
12/08/1968,1968,0,0,MIA,NE,1368.54,1320.28,0.6575,38,7,1
12/08/1968,1968,0,0,PHI,NO,1338.8,1343.36,0.5861,29,17,1
12/08/1968,1968,0,0,SF,MIN,1534.7,1491.51,0.6509,20,30,0
12/08/1968,1968,0,0,OAK,DEN,1703.13,1374.09,0.9062,33,27,1
12/08/1968,1968,0,0,NYG,ARI,1480.16,1512.6,0.5467,21,28,0
12/08/1968,1968,0,0,WSH,CLE,1369.83,1618.51,0.2578,21,24,0
12/08/1968,1968,0,0,LAR,CHI,1702.3,1485.63,0.835,16,17,0
12/08/1968,1968,0,0,LAC,KC,1575.41,1665.13,0.4645,3,40,0
12/08/1968,1968,0,0,NYJ,CIN,1602.78,1285.28,0.9004,27,14,1
12/14/1968,1968,0,0,DEN,KC,1370.99,1698.54,0.1807,7,30,0
12/14/1968,1968,0,0,ARI,CLE,1535.68,1625.1,0.4649,27,16,1
